id	filename	md5	size	state
53e99c2f-c36e-4ef6-9d44-fdad5a6fd6d4	2358eba8-2134-4fa7-8177-b8919197f014.FPKM.txt.gz	b1e66fc0436c68614302b32b8d0c1b60	489753	released
cbd9eff3-00c9-4f49-80d1-a74bdd573943	27af8811-03a1-43e5-8a42-8acf158e3e13.FPKM.txt.gz	97f2f2bcfaa6079a40d3a3a02c38c2f4	494618	released
e0263a92-1058-4d5a-afb8-44606782467f	3254c984-f9ec-4db5-9add-94489e000a62.FPKM.txt.gz	afb4ad4067e553a8de3c5a66e6362aa6	510290	released
9fcc1516-fa3a-4bf7-9517-e9598b658d8c	6dcbab48-76ea-485d-a2f4-764c61f3b503.FPKM.txt.gz	199cec20f75f552baf2ac9328b5848f2	476318	released
6bd742c8-a249-42de-9be8-c91a782b4031	eb799eef-5506-4935-9649-c543a1d1bbd5.FPKM.txt.gz	e108fcdde77bdd2593d9e057fd5653d0	515230	released
547a1d08-1dd9-442c-a041-e5469caa210e	e2916399-9c6c-4d75-a22d-b180ea174644.FPKM.txt.gz	8a168c9649ad1eca273ff79eed917ed4	508703	released
a9c46d92-69e7-4072-9c50-8702c9240f7c	c02d8110-3041-4a36-ac63-531216141051.FPKM.txt.gz	ddc2e4b2b337e2592bd2b698c07e922e	480851	released
6bf6c1a6-b481-4b07-a51f-0b4397efff64	c419c0fe-74c5-44b1-89ed-887c2c3cfded.FPKM.txt.gz	1a6b58dbcab10f5f0f8b30caec1a61cf	504621	released
e43570ac-2203-4edb-b8db-c15df653bda8	c0085daf-b7dd-4c12-b347-6949c2421934.FPKM.txt.gz	8e60e86674c6c2d979fecd66cc73065b	505015	released
18006fa1-1bff-43f6-8521-e36bcce8a310	b520edf2-42ce-4b64-8575-19e34b30f042.FPKM.txt.gz	bcb5b3c7ebd9895837baa14420b5d23f	487569	released
438e7fba-9100-4c0b-88f5-2fe0ae555920	7f9cdd9b-cba2-4847-82e9-4e1df1cd9857.FPKM.txt.gz	c9ed2acb44c1e7e4e5a3471d9ed4e205	491895	released
a78b8a89-e866-4499-a970-c1dcfe005d5f	2f69766d-36f5-446d-ac2f-edf68ce4eaa9.FPKM.txt.gz	8435d5b3675fa9922c74fb54a51762be	494359	released
56fd109b-8e3a-4eec-86fa-d18f48eaed02	f38b2f21-c5a5-4699-9727-eae9c96aac55.FPKM.txt.gz	e64f0366f84b2c24c42efb063837d19b	509695	released
a0aa30fb-dc87-49bc-8ba4-b66c46f99696	d6224860-0b09-4d96-8a50-4acb3f72e904.FPKM.txt.gz	c7630facae79f0d2dc7b5f1c2d7d34a0	506375	released
1f8c2090-f632-491e-bfb6-6341701157cd	bda1a9a4-a14f-4463-81d2-a4fcca65d6f1.FPKM.txt.gz	0141bc1dd09fe458ef902249ef25cb4f	479956	released
7d0ad42c-e389-4b30-9dd7-d4c008eb501c	27cc2167-5838-41d3-9d57-4c6a13f7ebf7.FPKM.txt.gz	30ced67b99879dbace2da98bd0a81da0	472042	released
4d744a1f-e857-45c6-b607-ecfd6e33d5b5	ec78640c-f4de-4d18-bf7c-9e5391feb915.FPKM.txt.gz	a4a10ae5d08008ae02f55cc7628e6a78	517794	released
8973a503-dab5-4956-b07c-f46e8643f234	fd40f0e5-0825-409b-8a4c-86da09f0a84c.FPKM.txt.gz	ade2648bca5c0556541823cda51597eb	479815	released
4db0a066-a493-4a12-ab78-655ca4f8c643	c182c07a-224c-44b5-bf0e-9bcfaa33ecc1.FPKM.txt.gz	f655b99d6986601ad08698264ec31dbe	493399	released
231dc5cd-33b0-47f8-9d23-3a3595936ed0	11ec9603-9f69-4cc6-9c24-4b1d375c59c2.FPKM.txt.gz	32f8fbcbf6f508d281bd794b4fa174f7	469413	released
b416244d-4f7a-4a8c-b966-fecd68328862	058ac81a-3b90-4e7d-8f7b-9c34fbc77997.FPKM.txt.gz	8650cdbc6b2df8b90d6efbed10d8d586	519726	released
ba224fd2-c462-482f-a354-282b3e87feec	d0ff575f-1259-4a78-b74c-16e48a7d4e38.FPKM.txt.gz	63f161d1d714d819b8ee99f594751d54	501036	released
14e72175-47b5-4ae6-9afd-e8261a36e787	86679663-dfc5-46ad-8cf9-c7954c4b339b.FPKM.txt.gz	d82ff3b90f6a21b206508c64a6a1d165	515713	released
