id	filename	md5	size	state
852a47bc-bac6-4229-89a7-bfd8d54ffe9c	99b406a3-0ef1-4486-99a5-22a751aa5e1d.FPKM-UQ.txt.gz	4ab0301a44d629065deb2deeddc46c7b	512875	released
edbf7908-83cc-497b-b175-2820c92ec0c1	9e8b528b-1172-4c07-a09b-ebb23cf2310c.FPKM-UQ.txt.gz	c020f9306f772b38341650810ff5633d	505443	released
940dec44-7630-4290-aa35-f45ede10cccf	09f2bb20-909e-4929-8a79-c64c7fb2af31.FPKM-UQ.txt.gz	d80b1e16b103eb3c79cbc7f44bb069cc	504711	released
cf6b9bbe-ac63-4e58-8110-fe9a4de5368b	4d45166b-ea6e-4e27-8d91-bda8135b87c8.FPKM-UQ.txt.gz	d5dbbc5cf67339644374483078e10a0a	504184	released
24123700-89ca-4106-8a31-16b101d65d91	f6d0eda9-920f-4986-82fe-1a327e3bd209.FPKM-UQ.txt.gz	205068ff4f8818ebc9ceeb5102d155a7	515001	released
a96ceaa2-b5a0-4855-a2d9-a7f1f34d012e	18ded814-596a-46ed-8f58-ba4141e5abb6.FPKM-UQ.txt.gz	99fe03b8198aaad5be2d6e9761cc4fec	516825	released
cca46720-4d78-44fd-b9e9-2978b45af3a0	95e726db-5ccc-4836-a2ae-7feaddaf9f1b.FPKM-UQ.txt.gz	d6c7079fb9832d313576db953268ff98	520432	released
1e8a9193-0850-4a2b-b20d-2ca046a6e187	af65de12-4ba6-472d-ba11-22ee07004ba5.FPKM-UQ.txt.gz	c87540430cbd4cf597f33540e8d06627	515441	released
782a8c0f-be01-4977-b102-6a53fd00de7c	6f90946a-0a30-49e8-8699-7a8890c01aed.FPKM-UQ.txt.gz	3cf5ec30062f9d888b386abf0d0c274f	495475	released
682dbc5a-b7b6-4bc6-9720-77db42463b5d	b5af6c19-ecab-408b-bae2-53909b7135b4.FPKM-UQ.txt.gz	ebdd8b064e8aa05fab569a6a73cd69e6	494872	released
